# North Dakota Launch Site (Up to date)
# 574 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (39 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
22.773,1072,-38.134,-1.2925,37.64,1.2987,40,0.053272,40,0.076307,0.75127,0.12655,47,-96.999,9.8021,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11311,10752821,0,261.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003745,NaN,NaN,NaN,NaN,1.2788,2.4444,801.87,332.78,0.38499,0.16127
23.244,1054,-38.629,-1.0528,38.139,1.0625,39.63,0.053777,39.63,0.077748,0.81867,0.14322,47,-96.999,9.8021,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11459,10908608,0,269.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037946,NaN,NaN,NaN,NaN,1.392,2.5392,803.35,332.84,0.4706,0.16133
23.744,1034.6,-39.031,-0.80435,38.648,0.85023,39.186,0.054233,39.187,0.079295,0.95643,0.27552,47,-96.999,9.8022,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11609,11070828,0,277.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038442,NaN,NaN,NaN,NaN,2.018,2.6566,805.18,332.91,0.5,0.16139
24.244,1015,-39.33,-0.59795,39.05,0.6598,38.673,0.054612,38.673,0.080909,1.0959,0.27891,47,-96.999,9.8022,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11727,11204114,0,283.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038848,NaN,NaN,NaN,NaN,2.1556,2.7828,807.14,332.99,0.5,0.16143
24.744,995.26,-39.548,-0.43628,39.355,0.54715,38.084,0.054919,38.084,0.082622,1.261,0.33021,47,-96.999,9.8023,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11816,1.131e7,0,288.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039153,NaN,NaN,NaN,NaN,2.499,2.9101,809.12,333.06,0.5,0.16148
25.244,975.45,-39.707,-0.31783,39.554,0.35497,37.434,0.055157,37.434,0.084423,1.34,0.15807,47,-97,9.8023,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11873,11385950,0,291.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003938,NaN,NaN,NaN,NaN,1.9365,3.0383,811.12,333.14,0.5,0.16153
25.744,955.57,-39.819,-0.22357,39.708,0.2297,36.757,0.055333,36.757,0.08625,1.3664,0.052734,47,-97,9.8024,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11916,11448953,0,294.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039543,NaN,NaN,NaN,NaN,1.575,3.1671,813.13,333.22,0.5,0.16158
26.244,935.64,-39.894,-0.14982,39.822,0.18421,36.061,0.055451,36.061,0.088104,1.42,0.10717,47,-97,9.8025,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11948,11500544,0,297.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039656,NaN,NaN,NaN,NaN,1.8248,3.2963,815.14,333.3,0.5,0.16163
26.744,915.68,-39.94,-0.093026,39.901,0.20147,35.328,0.055517,35.328,0.090038,1.5093,0.17871,47,-97,9.8025,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11969,11542302,0,298.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039734,NaN,NaN,NaN,NaN,2.1705,3.4259,817.16,333.37,0.5,0.16167
27.244,895.7,-39.966,-0.052068,39.943,0.11628,34.561,0.055537,34.561,0.09207,1.5613,0.10398,47,-97,9.8026,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11979,11573282,0,300.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039787,NaN,NaN,NaN,NaN,1.9515,3.5556,819.18,333.45,0.5,0.16172
27.744,875.72,-39.976,-0.019843,39.969,0.11133,33.766,0.055513,33.766,0.094196,1.6161,0.10954,47,-97,9.8027,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11984,1.16e7,0,301.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039817,NaN,NaN,NaN,NaN,2.0251,3.6854,821.2,333.53,0.5,0.16177
28.244,855.73,-39.974,0.0041645,39.978,0.079951,32.948,0.055449,32.948,0.096424,1.656,0.079843,47,-97,9.8027,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11983,11621100,0,301.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039832,NaN,NaN,NaN,NaN,1.9578,3.8153,823.22,333.61,0.5,0.16182
28.744,835.74,-39.962,0.02366,39.98,0.16625,32.1,0.05535,32.1,0.098796,1.7383,0.16456,47,-97,9.8028,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11981,11640577,0,302.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039833,NaN,NaN,NaN,NaN,2.3416,3.9453,825.24,333.69,0.5,0.16188
29.244,815.77,-39.944,0.036806,39.967,0.14145,31.214,0.055218,31.214,0.10136,1.8066,0.13658,47,-97,9.8028,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11974,11655360,0,302.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039829,NaN,NaN,NaN,NaN,2.3091,4.0752,827.27,333.77,0.5,0.16193
29.744,795.8,-39.921,0.046685,39.946,0.11348,30.297,0.055055,30.297,0.10411,1.8583,0.10343,47,-97,9.8029,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11965,11668197,0,303.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039817,NaN,NaN,NaN,NaN,2.2421,4.205,829.29,333.85,0.5,0.16198
30.244,775.85,-39.894,0.053984,39.921,0.070578,29.374,0.054863,29.374,0.10701,1.8356,0.045465,47,-97,9.803,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11955,11679431,0,303.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039799,NaN,NaN,NaN,NaN,1.6902,4.3348,831.31,333.93,0.5,0.16203
30.744,755.91,-39.864,0.059827,39.894,0.061212,28.455,0.054646,28.455,0.11003,1.842,0.012949,47,-97,9.803,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11944,1.169e7,0,303.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003977,NaN,NaN,NaN,NaN,1.904,4.4645,833.33,334,0.5,0.16208
31.244,735.98,-39.832,0.064217,39.864,0.06469,27.533,0.054406,27.533,0.11322,1.8459,0.0078076,47,-97,9.8031,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11932,1.17e7,0,303.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039741,NaN,NaN,NaN,NaN,1.8896,4.5941,835.35,334.08,0.5,0.16212
31.744,716.08,-39.798,0.067511,39.832,0.075364,26.605,0.054147,26.605,0.11661,1.8627,0.033496,47,-97,9.8031,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.1192,11708889,0,303.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039709,NaN,NaN,NaN,NaN,1.9971,4.7236,837.36,334.16,0.5,0.16217
32.244,696.19,-39.763,0.069813,39.798,0.074005,25.671,0.05387,25.671,0.12023,1.875,0.024555,47,-97,9.8032,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11907,11717322,0,303.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039677,NaN,NaN,NaN,NaN,1.9776,4.853,839.38,334.24,0.5,0.16222
32.744,676.31,-39.727,0.071708,39.764,0.098797,24.725,0.053578,24.725,0.12416,1.9089,0.067961,47,-97,9.8033,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11894,11725632,0,303.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039644,NaN,NaN,NaN,NaN,2.1645,4.9823,841.39,334.32,0.5,0.16227
33.244,656.46,-39.691,0.072568,39.727,0.072609,23.77,0.053272,23.77,0.12841,1.9102,0.0024419,47,-97,9.8033,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.1188,11733010,0,303.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039612,NaN,NaN,NaN,NaN,1.9347,5.1115,843.4,334.4,0.5,0.16232
33.744,636.62,-39.654,0.073468,39.691,0.082453,22.81,0.052953,22.81,0.13301,1.9289,0.037431,47,-97,9.8034,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11867,11740585,0,304.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039576,NaN,NaN,NaN,NaN,2.0765,5.2405,845.41,334.47,0.5,0.16236
34.244,616.81,-39.617,0.075042,39.654,0.083164,21.85,0.052623,21.851,0.13799,1.911,0.035846,47,-97,9.8034,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11853,11749114,0,304.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039541,NaN,NaN,NaN,NaN,1.8008,5.3694,847.51,334.55,0.5,0.16245
34.744,597.01,-39.579,0.076297,39.617,0.090255,20.901,0.052282,20.901,0.14332,1.8869,0.048215,47,-97,9.8035,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11839,11757521,0,304.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039502,NaN,NaN,NaN,NaN,1.7334,5.4983,849.62,334.63,0.5,0.1625
35.244,577.23,-39.54,0.077165,39.579,0.098929,19.965,0.051934,19.965,0.14904,1.8559,0.061907,47,-97,9.8036,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11825,11765679,0,304.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039462,NaN,NaN,NaN,NaN,1.6546,5.627,851.73,334.71,0.5,0.16255
35.744,557.47,-39.501,0.0775,39.54,0.081171,19.04,0.051579,19.04,0.15521,1.8438,0.024133,47,-97,9.8036,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11811,11773353,0,304.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003942,NaN,NaN,NaN,NaN,1.7751,5.7555,853.83,334.79,0.5,0.1626
36.244,537.73,-39.462,0.077843,39.501,0.086389,18.123,0.051219,18.123,0.16193,1.8251,0.037462,47,-97,9.8037,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11796,11781105,0,304.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039381,NaN,NaN,NaN,NaN,1.7098,5.884,855.93,334.86,0.5,0.16265
36.744,518.01,-39.423,0.077915,39.462,0.078997,17.212,0.050855,17.212,0.16928,1.8186,0.013031,47,-97,9.8038,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11782,11788608,0,304.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003934,NaN,NaN,NaN,NaN,1.7887,6.0123,858.03,334.94,0.5,0.1627
37.244,498.3,-39.384,0.077929,39.423,0.079366,16.305,0.050488,16.305,0.17742,1.8111,0.015037,47,-97,9.8038,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11767,11796074,0,304.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039301,NaN,NaN,NaN,NaN,1.7742,6.1405,860.13,335.02,0.5,0.16275
37.744,478.62,-39.345,0.077941,39.385,0.088435,15.394,0.050119,15.394,0.18654,1.832,0.041783,47,-97,9.8039,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11753,11803562,0,304.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039261,NaN,NaN,NaN,NaN,1.9932,6.2685,862.23,335.1,0.5,0.1628
38.244,458.96,-39.307,0.077678,39.345,0.079709,14.476,0.049748,14.476,0.1969,1.8409,0.017878,47,-97,9.8039,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11739,11810741,0,304.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039225,NaN,NaN,NaN,NaN,1.9187,6.3965,864.32,335.18,0.5,0.16286
38.744,439.31,-39.268,0.07785,39.308,0.11591,13.545,0.049374,13.545,0.20886,1.8838,0.08587,47,-97,9.804,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11725,11818424,0,304.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039187,NaN,NaN,NaN,NaN,2.198,6.5243,866.41,335.25,0.5,0.16291
39.244,419.69,-39.229,0.077256,39.268,0.09317,12.596,0.048997,12.596,0.22287,1.9099,0.052078,47,-97,9.8041,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.1171,11825234,0,304.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039153,NaN,NaN,NaN,NaN,2.1063,6.652,868.5,335.33,0.5,0.16296
39.744,400.09,-39.191,0.076872,39.229,0.083247,11.637,0.048618,11.637,0.23937,1.9258,0.03195,47,-97,9.8041,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11696,11832229,0,304.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039117,NaN,NaN,NaN,NaN,2.0522,6.7795,870.59,335.41,0.5,0.16301
40.244,380.5,-39.152,0.076638,39.191,0.088653,10.669,0.048235,10.669,0.25904,1.9481,0.044564,47,-97,9.8042,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11682,11839370,0,304.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039081,NaN,NaN,NaN,NaN,2.1181,6.9069,872.68,335.48,0.5,0.16306
40.744,360.93,-39.114,0.0762,39.152,0.076308,9.6953,0.047849,9.6954,0.28277,1.9461,0.0040532,47,-97,9.8042,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11668,11846249,0,304.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039045,NaN,NaN,NaN,NaN,1.9475,7.0343,874.76,335.56,0.5,0.16311
41.244,341.39,-39.076,0.075936,39.114,0.082224,8.7262,0.047459,8.7263,0.31161,1.9303,0.031537,47,-97,9.8043,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11654,11853295,0,304.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0039007,NaN,NaN,NaN,NaN,1.8366,7.1614,876.84,335.64,0.5,0.16316
41.744,321.86,-39.038,0.075665,39.077,0.089356,7.767,0.047067,7.7671,0.3472,1.9066,0.047532,47,-97,9.8044,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.1164,1.186e7,0,304.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038968,NaN,NaN,NaN,NaN,1.7577,7.2885,878.92,335.72,0.5,0.16321
42.244,302.35,-39.001,0.075219,39.038,0.075252,6.814,0.046674,6.8141,0.39245,1.9054,0.0022381,47,-97,9.8044,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11626,11867107,0,304.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038928,NaN,NaN,NaN,NaN,1.9131,7.4154,881,335.79,0.5,0.16325
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=42.245 seconds
42.744,282.86,-38.963,0.074896,39.001,0.07493,5.8609,0.046279,5.8611,0.45241,1.9066,0.0022756,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11612,11873996,0,304.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003889,NaN,NaN,NaN,NaN,1.9297,7.5422,883.07,335.87,0.5,0.16331
42.747,282.73,-38.463,158.14,38.964,158.14,5.8549,0.046277,5.8551,0.45285,1.9091,0.81055,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11598,11880983,0,5169.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038853,NaN,NaN,NaN,NaN,2.0955,7.6689,885.15,335.95,0.0031617,0.1635
42.75,282.61,-37.963,153.86,38.464,153.86,5.8487,0.046274,5.8489,0.45331,1.9118,0.81077,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11449,11728641,0,5037.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038358,NaN,NaN,NaN,NaN,2.1006,7.6697,885.16,335.95,0.0032497,0.16356
42.754,282.48,-37.463,149.63,37.964,149.64,5.8423,0.046272,5.8425,0.45378,1.9145,0.80738,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11301,11576298,0,4907.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037862,NaN,NaN,NaN,NaN,2.1049,7.6705,885.17,335.95,0.0033415,0.16361
42.757,282.36,-36.963,145.46,37.464,145.46,5.8357,0.046269,5.8359,0.45427,1.917,0.73736,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11152,11423929,0,4779.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037366,NaN,NaN,NaN,NaN,2.0933,7.6714,885.19,335.95,0.0034373,0.16366
42.76,282.23,-36.463,141.35,36.964,141.35,5.8289,0.046266,5.8291,0.45477,1.9194,0.66822,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.11003,11271559,0,4652.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036871,NaN,NaN,NaN,NaN,2.0813,7.6722,885.2,335.95,0.0035373,0.1637
42.764,282.09,-35.963,137.29,36.464,137.29,5.8219,0.046264,5.8221,0.45529,1.9216,0.59997,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.10854,11119188,0,4527.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036375,NaN,NaN,NaN,NaN,2.069,7.673,885.21,335.95,0.003642,0.16376
42.768,281.96,-35.463,133.28,35.964,133.28,5.8147,0.046261,5.8149,0.45583,1.9236,0.5326,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.10705,10966817,0,4404.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035879,NaN,NaN,NaN,NaN,2.0563,7.6739,885.23,335.95,0.0037514,0.16381
42.772,281.82,-34.963,129.33,35.464,129.33,5.8073,0.046258,5.8075,0.45638,1.9254,0.46611,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.10556,10814446,0,4282.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035384,NaN,NaN,NaN,NaN,2.0433,7.6748,885.24,335.95,0.0038659,0.16386
42.776,281.69,-34.463,125.44,34.963,125.44,5.7996,0.046255,5.7998,0.45696,1.927,0.40051,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.10407,10662074,0,4163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0034888,NaN,NaN,NaN,NaN,2.0298,7.6756,885.26,335.95,0.003986,0.16391
42.78,281.54,-33.963,121.6,34.463,121.6,5.7917,0.046253,5.7919,0.45756,1.9283,0.33578,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.10258,1.051e7,0,4044.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0034393,NaN,NaN,NaN,NaN,2.0159,7.6765,885.27,335.95,0.0041118,0.16396
42.784,281.4,-33.463,117.82,33.963,117.82,5.7835,0.04625,5.7837,0.45818,1.9295,0.27193,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.1011,10357331,0,3928.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033897,NaN,NaN,NaN,NaN,2.0016,7.6775,885.28,335.95,0.0042439,0.16401
42.788,281.26,-32.963,114.09,33.463,114.09,5.775,0.046247,5.7752,0.45882,1.9304,0.20895,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.099608,10204959,0,3813.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033402,NaN,NaN,NaN,NaN,1.9868,7.6784,885.3,335.95,0.0043825,0.16405
42.793,281.11,-32.463,110.42,32.963,110.42,5.7663,0.046244,5.7665,0.45948,1.9311,0.14684,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.098119,10052588,0,3700.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032907,NaN,NaN,NaN,NaN,1.9716,7.6793,885.32,335.95,0.0045283,0.16411
42.798,280.96,-31.963,106.8,32.463,106.8,5.7573,0.046241,5.7574,0.46017,1.9315,0.085606,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.096631,9900217,0,3589.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032411,NaN,NaN,NaN,NaN,1.9558,7.6803,885.33,335.95,0.0046817,0.16416
42.803,280.8,-31.463,103.24,31.963,103.24,5.7479,0.046238,5.7481,0.46089,1.9316,0.02528,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.095142,9747847,0,3479.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031916,NaN,NaN,NaN,NaN,1.9395,7.6813,885.35,335.95,0.0048433,0.16421
42.808,280.65,-30.963,99.728,31.463,99.728,5.7382,0.046234,5.7384,0.46164,1.9316,0.0060126,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.093654,9595478,0,3371.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031421,NaN,NaN,NaN,NaN,1.9341,7.6823,885.36,335.95,0.0050136,0.16425
42.813,280.49,-30.463,96.276,30.963,96.276,5.7282,0.046231,5.7284,0.46241,1.9317,0.023987,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.092165,9443108,0,3265.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030925,NaN,NaN,NaN,NaN,1.9395,7.6833,885.38,335.95,0.0051934,0.17754
42.818,280.32,-29.963,92.879,30.463,92.879,5.7178,0.046228,5.718,0.46322,1.932,0.041929,47,-97,9.8045,NaN,NaN,NaN,NaN,30781,0,NaN,NaN,NaN,NaN,NaN,0.090677,9290736,0,3160.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003043,NaN,NaN,NaN,NaN,1.9451,7.6843,885.4,335.96,0.0053833,0.1778
